Country Name,Country Code,Series,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Sub-Saharan Africa,SSF,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,3.41744995117188,3.17347502708436,3.46766996383667,3.20831990242004,..,3.62152004241943,3.63169002532959,3.74092495441437,..,3.60758996009827,4.0797049999237,3.83617508411408,3.92513990402222,4.10118007659912,4.4985499382019,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa,SSF,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,51.84979,52.25028,52.72234,53.3102,54.05651,54.35146,55.02878,55.88913,56.53495,57.35188,55.98176,56.9662,57.46339,57.90785,59.50367,58.52419,59.76357,57.28401,57.37395,58.17715,58.73373,60.30552,61.43905,62.30361,62.95409,63.54936,64.25766,64.51749,65.03898,65.46861,..,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,40558568,40806665,42153306,42903365,43710721,43989588,46088379,44396483,44621555,44722413,43103670,41612733,40534818,38481772,37152773,35297377,33788209,31532245,31066370,30993912,32306617,31293926,31572586,31278446,31615655,32605505,32696856,33031711,33974243,33807920,..,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,72.55911,73.65063,73.37166,74.24849,74.43864,75.26184,73.49026,77.4301,78.80706,79.44344,82.04,84.22,86.55537,89.22232,91.28795,93.63968,95.42064,96.18989,97.35141,97.59135,97.36126,98.75033,99.58466,99.84351,99.41838,98.02142,98.1838,98.32237,98.5595,98.92216,..,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,..,..,..,..,..,..,..,29.90438,29.65108,29.75918,30.55059,32.15476,33.81259,35.09983,36.88365,38.57419,40.08599,41.14029,42.86615,44.77775,47.00442,48.05507,49.11115,50.72234,51.60902,51.24055,50.90455,51.06977,51.48473,..,..,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,3.41744995117188,3.17347502708436,3.46766996383667,3.20831990242004,..,3.62152004241943,3.63169002532959,3.74092495441437,..,3.60758996009827,4.0797049999237,3.83617508411408,3.92513990402222,4.10118007659912,4.4985499382019,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (excluding high income),SSA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,51.76823,52.1684,52.64143,53.23067,53.97893,54.27444,54.95352,55.81617,56.46336,57.28224,55.90881,56.89545,57.39415,57.84003,59.44001,58.45847,59.701,57.21605,57.30438,58.10976,58.66814,60.24391,61.37616,62.24434,62.89559,63.49286,64.20291,64.46804,64.99101,65.42197,..,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,40563570,40816989,42163995,42913192,43718993,43996621,46092692,44399464,44621750,44722979,43104117,41614155,40535754,38482974,37154981,35298209,33789102,31533101,31066924,30995071,32307826,31295264,31577318,31280815,31616968,32606645,32698434,33032968,33975668,33809353,..,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,72.61771,73.70451,73.41941,74.29049,74.47809,75.29967,73.53091,77.46572,78.84086,79.47598,82.06837,84.24279,86.57376,89.23679,91.29973,93.64996,95.42921,96.19705,97.35746,97.5962,97.36629,98.75419,99.58765,99.84532,99.42065,98.0247,98.1864,98.32414,98.56087,98.92252,..,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,..,..,..,..,..,..,..,29.9902,29.73147,29.83592,30.62553,32.2295,33.88894,35.17973,36.96136,38.65149,40.16067,41.21298,42.93184,44.83762,47.05722,48.10515,49.15999,50.77345,51.66229,51.29064,50.95394,51.11611,51.52845,..,..,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,51.84979,52.25028,52.72234,53.3102,54.05651,54.35146,55.02878,55.88913,56.53495,57.35188,55.98176,56.9662,57.46339,57.90785,59.50367,58.52419,59.76357,57.28401,57.37395,58.17715,58.73373,60.30552,61.43905,62.30361,62.95409,63.54936,64.25766,64.51749,65.03898,65.46861,..,..,..,..,..,..
Sudan,SDN,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2363794,2621101,2618997,2652400,2657780,2561223,2443016,..,..,..,..,..,..,..,..
Sudan,SDN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,..,..,..,..,..,..,..,..,..,..,..,59.73646,59.81577,61.0954,62.22172,63.33872,67.79275,67.29325,72.8198,72.34952,71.72598,69.47705,70.88316,72.01494,72.26756,73.14597,75.90737,76.81606,..,..,..,..,..,..,..,..
Sudan,SDN,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,..,..,..,..,..,..,..,..,..,..,..,48.10021,47.23292,49.2306,50.73591,49.69995,47.77098,45.8638,49.33861,55.4443,56.07535,49.81655,51.10265,54.74361,54.04934,54.60991,53.75627,57.95274,..,..,..,..,..,..,..,..
Sudan,SDN,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,1.01218,..,1.42644,..,1.6299,1.56307,1.96302,..,2.20143,2.21868,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sudan,SDN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,61.34587,..,..,..,..,..,..,..,53.51738,..,..,..,..,..,..,..,..,..,60.69718,..,..,..,..,..,..,..
Suriname,SUR,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10878,9674,10829,7120,5169,6263,7418,7124,7399,7665,6595,5850,8579,8601,7676,..,..,..,..,..,..
Suriname,SUR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,121.36268,113.17148,132.5395,138.26216,149.74186,..,..,..,..,104.72164,..,106.07478,104.12106,..,..,105.0331,105.81222,104.21041,111.69702,114.15126,114.04036,112.23631,112.70733,112.83608,113.33119,115.80363,115.54699,110.55752,108.84212,109.22744,..,..,..,..,..,..
Suriname,SUR,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,..,..,..,..,..,..,..,..,..,77.02406,..,79.92089,80.97779,..,..,82.5954,81.58292,80.40509,81.70816,79.67866,85.26808,86.27586,89.99137,93.03684,97.04384,96.67846,97.68058,93.0994,94.54976,91.14045,..,..,..,..,..,..
Suriname,SUR,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Suriname,SUR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,89.59806,..,..,..,94.62094,..,94.67575,..,92.86866,..,..,..,..,..,94.38327,..,..,..,..,..,..,..
Sweden,SWE,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,2814,1601,939,2150,611,7176,1254,1131,..,1596,2563,1971,1924,5057,20639,30171,30933,21958,7755,2088,2051,1649,921,253,429,17,970,1876,892,..,..,..,..,..,..,..
Sweden,SWE,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,99.51596,99.72395,100.33146,104.26828,104.16699,104.24093,104.38481,104.95322,110.15198,109.90063,109.59968,109.66054,108.50175,107.28479,97.31768,95.80499,95.64809,96.69781,98.71492,99.90296,101.43764,100.42846,101.92393,120.42475,120.85811,122.93745,124.85105,126.57538,128.64354,..,..,..,..,..,..,..
Sweden,SWE,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,..,..,..,108.94,111.99838,113.22291,113.17425,111.6028,112.45048,112.76126,111.99475,110.24181,111.68258,112.07977,105.65106,106.18141,104.66612,100.6256,98.00567,95.88045,96.1579,96.74362,99.67695,111.53141,114.20757,115.40771,117.84661,119.82611,120.49426,..,..,..,..,..,..,..
Sweden,SWE,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,5.21219,5.44381,5.2585,5.50703,..,6.14814,6.83862,..,7.06125,6.84873,6.74015,6.61764,6.92435,6.79143,6.66311,6.5064,6.36429,6.17159,6.34455,6.74971,6.52269,6.36692,7.53697,7.61121,7.57373,7.4439,7.61862,7.56883,..,..,..,..,..,..,..,..
Sweden,SWE,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Switzerland,CHE,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,72350,69480,70739,75972,81604,51876,43081,..,..,659,1700,2403,2525,2716,3084,..,..,..,..,2566,2277,1662,1820,992,902,794,64,706,402,..,..,..,..,..,..,..
Switzerland,CHE,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,89.66365,90.98531,91.26207,95.60694,94.55491,96.06028,98.10584,..,105.41258,105.88007,106.68965,105.61872,104.62748,104.01816,103.3387,102.30718,101.98685,102.10811,102.54068,102.83444,102.84946,103.11392,103.15372,103.60148,103.48743,104.1842,104.62911,105.19068,105.47647,..,..,..,..,..,..,..
Switzerland,CHE,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,..,..,..,129.62762,132.25802,129.13159,125.29399,..,113.22163,111.54689,111.09904,110.6175,111.10524,112.75952,114.1428,114.57931,114.34348,112.04131,110.2836,109.27503,109.98849,110.50781,110.60275,105.6202,106.3452,106.37401,105.97297,105.07845,104.81364,..,..,..,..,..,..,..
Switzerland,CHE,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,4.52294,4.68063,..,5.09206,5.0553,5.05943,5.07192,..,4.88702,4.89023,4.7814,4.95981,5.31429,5.52376,5.44573,5.2041,4.96158,4.68738,4.86799,5.04118,4.92605,4.96986,5.03337,5.04048,5.05123,5.10057,5.10473,5.13019,..,..,..,..,..,..,..,..
Switzerland,CHE,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,117989,97350,90241,91075,87205,87730,91055,112514,87391,89620,81183,63896,59676,28670,18224,15107,15506,15119,15050,17353,21842,..,..,523049,..,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,105.26602,106.6821,107.95243,107.13298,107.27204,106.70574,106.27679,105.61408,104.90699,106.05318,107.30192,109.59287,111.76212,121.45799,120.967,120.43331,117.93235,116.16339,115.48499,114.93305,116.82379,121.59732,128.46026,81.66355,..,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,..,..,..,..,..,..,59.37004,59.87546,60.77907,61.99875,62.58741,63.75362,65.08323,81.16447,86.18084,90.82109,92.06721,92.66064,92.86368,90.92867,91.31412,92.70582,97.2291,64.20476,..,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,3.69905,..,..,..,..,4.36049,5.04694,6.48084,5.37148,..,5.346,4.87197,4.59525,5.13014,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Syrian Arab Republic,SYR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,82.88825,..,80.84452,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tajikistan,TJK,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,..,..,..,..,..,..,24247,27312,15221,15070,13117,11694,13834,11175,10862,9264,7997,8812,5662,5206,9406,13296,13580,4181,..,..,..,..,..,..,..,..
Tajikistan,TJK,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,..,89.00713,90.63548,84.41761,89.27467,89.52653,89.46029,88.57309,95.57465,95.83856,96.4624,95.75475,97.00954,99.01869,98.93096,100.12453,100.52183,99.6025,101.48717,101.1125,101.49847,100.8,100.856,100.79935,98.279,97.60879,97.98573,100.85744,..,..,..,..,..,..,..,..
Tajikistan,TJK,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,..,..,..,..,..,..,..,..,..,83.84135,82.63871,81.92879,86.40114,91.42404,91.5074,90.80498,91.69475,93.83894,93.63286,93.86611,94.70806,94.3053,94.72245,96.65871,98.65603,99.48796,99.83445,98.68424,..,..,..,..,..,..,..,..
Tajikistan,TJK,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,8.18559,..,2.0659,2.04345,..,2.52849,2.07652,2.32871,2.37659,2.77579,2.42079,2.77203,3.51213,3.4035,3.41327,3.45983,4.09831,4.00675,3.93511,4.01803,..,..,5.23139,..,..,..,..,..,..,..,..,..,..
Tajikistan,TJK,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,99.45068,..,..,..,..,..,..,..,..,..,..,..,..,..,99.8,..,..,..,..,..,..,..,..,..,..,..
Tanzania,TZA,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,2296785,2404931,2481287,2607013,2757719,2844419,2914465,2965410,3069521,3115400,2955790,2732287,1798614,1256066,965078,645664,226064,..,69235,..,604441,..,1100928,1370468,1580287,..,1563643,1611822,1895125,1434649,..,..,..,..,..,..
Tanzania,TZA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,70.55308,71.02472,70.48032,70.69444,69.59807,69.07786,68.35527,68.53688,66.57879,67.35134,68.84672,74.75268,89.36427,95.78857,101.11537,105.41054,109.03759,111.33522,112.41551,106.66278,102.84167,97.20787,94.17554,90.04184,86.7885,84.67947,85.29786,89.21768,94.16869,98.767,..,..,..,..,..,..
Tanzania,TZA,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,..,..,..,..,6.61338,6.78624,7.01516,..,..,..,..,..,..,..,..,..,..,..,..,38.13494,42.29576,..,..,..,43.05751,36.57454,35.7709,36.36711,39.29164,43.12043,..,..,..,..,..,..
Tanzania,TZA,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,2.13807,..,..,..,..,..,2.53283,2.45859,2.17591,..,..,..,..,..,3.56123,3.54625,3.00992,4.03342,4.18591,3.96076,4.5417,..,..,..,3.38488,..,..,4.43051,3.69644,..,..,..,..,..,..,..
Tanzania,TZA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,69.4309,..,..,..,..,..,..,..,67.8007,..,78.10059,..,..,77.88723,..,..,..,..,..,..,..,..,..,..
Thailand,THA,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62039,84459,112921,93542,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Thailand,THA,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,98.8384,99.85927,100.46634,99.74633,98.42935,95.59176,91.68782,92.22954,93.55635,97.2983,97.61494,97.08288,98.6697,..,101.42069,101.92334,101.81307,101.37949,100.82844,99.17333,96.85814,96.75588,97.02945,96.91785,102.11088,100.65086,100.75753,99.62503,99.77436,101.05267,..,..,..,..,..,..
Thailand,THA,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,..,..,..,..,56.36289,63.17505,69.62108,72.57984,..,..,..,71.38301,77.55922,..,82.56643,89.61912,90.42554,95.13308,93.58829,95.6618,97.48349,99.46375,95.03865,89.90456,121.31085,121.02862,122.57112,121.4816,121.77022,119.70228,..,..,..,..,..,..
Thailand,THA,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,3.0886,3.04541,..,3.40523,3.14498,3.49961,4.57719,4.6257,4.83267,5.25346,4.81787,3.86492,3.72561,4.03089,3.93859,4.05038,3.60315,3.5085,3.86194,3.50844,4.80555,4.53671,4.12402,..,..,..,..,..,..,..,..,..,..,..,..
Thailand,THA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,92.64654,..,..,..,..,93.50647,..,..,..,..,96.43091,..,..,93.70207,..,92.86831,..,..,93.76776,..,..,..,..,..,..,..
Timor-Leste,TLS,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28132,18095,18532,13555,16660,14821,13248,10486,10188,5688,7728,9004,..,..,..,..,..,..
Timor-Leste,TLS,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,..,..,..,..,..,..,..,..,..,..,..,120.61015,116.05355,112.72339,110.09156,105.2,..,..,117.9006,122.01262,122.68279,126.6274,126.97256,127.4477,127.84356,128.21392,125.72125,119.76513,115.30781,112.48298,..,..,..,..,..,..
Timor-Leste,TLS,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,..,..,..,..,..,..,..,..,..,..,..,46.27179,51.46347,56.58289,..,..,..,..,63.54136,73.84104,72.70949,74.81847,73.07706,72.58971,76.69466,82.74411,88.54226,92.2575,94.84984,96.40122,..,..,..,..,..,..
Timor-Leste,TLS,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.67059,12.9035,11.10764,10.0757,7.24187,5.66715,7.51547,8.43326,8.05194,7.06049,6.79295,..,..,..,..,..,..,..
Timor-Leste,TLS,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,37.6,..,..,..,..,..,50.6,..,..,58.30898,..,..,..,..,..,..,..,68.06683,..,..,..,..,..,..,..
Togo,TGO,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,229636,218542,..,..,261365,201771,148438,167005,..,88372,99704,77663,73039,73547,66952,65734,59560,89071,82350,..,..,..,..,..,89412,69596,96411,90527,66428,40071,..,..,..,..,..,..
Togo,TGO,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,92.66586,97.94797,96.15823,..,93.25657,105.03976,111.57542,114.35356,116.09351,122.65854,115.98607,118.40903,120.33631,117.64927,116.16873,114.62911,117.74638,111.08686,111.29329,125.15068,127.33743,124.70912,127.21418,127.43318,123.94583,128.044,125.10715,124.35097,123.76463,124.31861,..,..,..,..,..,..
Togo,TGO,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,..,..,..,..,..,29.86212,..,..,..,38.86697,43.40225,47.21745,53.91816,57.74891,60.71371,61.49937,64.05403,56.89147,..,..,..,68.42169,..,..,..,..,..,77.56587,..,..,..,..,..,..,..,..
Togo,TGO,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,5.67514,..,..,..,4.41244,..,3.98424,4.18572,3.9209,3.76704,3.48745,3.32609,3.10963,3.15978,3.43501,3.51063,3.2853,3.86788,4.09635,4.3093,4.7192,4.42365,4.78455,5.1086,4.95558,4.98976,5.36957,..,..,..,..,..,..,..
Togo,TGO,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,53.1776,..,..,..,..,..,56.88837,..,..,57.09338,..,60.40994,..,..,..,63.74562,..,..,..,..,..,..,..,..,..,..
Tokelau,TKL,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tokelau,TKL,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,..,98.82353,..,..,..,..,..,..,..,..,99.19679,112.71186,120.36199,109.66184,..,..,..,..,..,..,..,..,..,..,..,..,137.9845,..,..,..,..,..,..,..,..,..
Tokelau,TKL,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,..,..,..,..,..,..,..,..,..,..,90.96386,107.59494,114.86486,123.18841,..,..,..,..,..,..,..,..,..,..,..,..,137.5,..,..,..,..,..,..,..,..,..
Tokelau,TKL,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tokelau,TKL,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tonga,TON,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,1188,..,..,1135,..,..,..,..,873,995,..,146,..,..,290,181,167,..,..,..,..,..,198,189,..,163,..,..,..,..,..,..,..,..,..,..
Tonga,TON,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,107.20914,106.75857,106.36613,109.07437,110.59107,114.73851,118.18692,116.46845,112.80154,111.4557,107.74343,108.85097,109.30411,115.26221,111.55802,111.83191,111.32943,110.51358,108.21322,107.77412,108.3612,110.11766,113.76668,115.32188,115.71216,116.33897,..,..,..,..,..,..,..,..,..,..
Tonga,TON,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,..,..,..,..,..,..,..,..,102.80899,112.37542,..,112.27257,..,..,..,..,104.78063,..,..,..,..,..,..,..,109.35939,111.85675,..,..,..,..,..,..,..,..,..,..
Tonga,TON,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,5.59089,5.46092,4.94077,4.53256,3.79232,4.16012,3.90804,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tonga,TON,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,98.90537,..,..,..,..,..,..,..,..,..,99.01846,..,..,..,..,99.38553,..,..,..,..,..,..,99.41437,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,19763,21145,22388,24253,..,..,21673,21095,..,3533,1010,1711,7997,5711,1518,5115,..,921,2434,2016,1509,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,95.64939,95.27205,94.73793,94.88791,95.22259,96.32515,97.26202,98.81766,100.44521,102.56099,104.91024,101.12275,96.51612,100.52961,101.71258,99.25541,..,104.63894,106.38056,106.59447,106.21008,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,..,..,..,..,..,..,..,..,67.63586,81.6874,80.24187,87.68158,85.49552,89.3811,85.68074,83.56074,..,92.30168,94.42825,97.59643,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,3.65413,..,..,..,3.43181,3.55855,3.24877,3.32521,2.43892,2.75612,2.75565,3.06529,3.54301,3.1366,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,96.93855,..,..,..,..,..,..,..,..,..,97.9,..,..,..,..,..,..,..,..,..,98.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tunisia,TUN,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,74980,63903,60141,50550,51072,48530,61100,75683,..,73986,58775,34873,8409,11614,13482,13365,15301,24782,20749,14284,11187,11208,13913,11036,..,..,..,..,..,..,..,..,..,..,..,..
Tunisia,TUN,"Gross enrolment ratio, primary, both sexes (%)",SE.PRM.ENRR,114.07641,114.77149,114.74436,114.29541,115.6887,115.16653,113.8594,112.38464,113.11193,114.2611,114.62425,114.84784,114.30154,113.57029,112.55845,111.59859,109.65342,105.84492,104.79886,105.38673,107.19214,107.79875,109.89745,111.39011,113.33362,114.55494,114.92017,115.64961,115.44597,..,..,..,..,..,..,..
Tunisia,TUN,"Gross enrolment ratio, lower secondary, both sexes (%)",SE.SEC.ENRR.LO,..,..,..,..,..,66.93133,69.70049,74.64686,84.07636,95.32112,101.68615,101.25275,103.90526,97.82968,103.79023,107.67684,110.45228,117.42257,118.35262,115.31112,111.62753,114.07411,..,107.23703,100.95217,102.65914,112.20171,106.54968,107.72689,..,..,..,..,..,..,..
Tunisia,TUN,Government expenditure on education as % of GDP (%),SE.XPD.TOTL.GD.ZS,5.79086,6.02747,5.75489,5.98377,6.17647,6.42976,6.28781,6.67903,..,6.27099,6.20198,6.20183,5.79003,6.81673,6.72078,6.45157,6.43859,6.46552,6.27219,6.52848,6.25481,..,6.25037,..,..,6.59601,..,..,..,..,..,..,..,..,..,..
Tunisia,TUN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,74.297,..,..,77.1904,77.71462,..,79.13058,79.65391,80.21875,..,79.03643,..,..,..,..,..,..,..,..,..,..,..
Turkiye,TUR,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,256977,304341,293739,453284,505921,542473,..,510652,..,319620,263011,228366,207841,181104,161550,142801,126890,97321,148450,306036,247866,311775,404089,342826,277326,277670,310864,273461,266561,..,..,..,..,..,..,..
